timestamp,sender,recipient,subject,size_bytes,attachment,spam_score,action,src_ip,category
2024-03-20 11:27:25,vparker@aceptech.local,ladams@aceptech.local,Q1 Report,49823,report.pdf,1.12,Delivered,10.10.50.7,Normal
2024-03-03 14:38:37,asanchez@aceptech.local,jsmith@aceptech.local,Quick Question,6269,None,0.74,Delivered,10.10.50.7,Normal
2024-03-22 11:44:05,gbell@aceptech.local,eharris@aceptech.local,Agenda for Tomorrow,11929,None,0.01,Delivered,10.10.50.7,Normal
2024-03-06 10:26:50,jrivera@aceptech.local,jsmith@aceptech.local,Agenda for Tomorrow,20746,invoice.xlsx,1.18,Delivered,10.10.50.7,Normal
2024-03-11 12:26:28,mrichardson@aceptech.local,crogers@aceptech.local,Quick Question,40835,None,0.07,Delivered,10.10.50.7,Normal
2024-03-08 08:04:49,zstewart@aceptech.local,jscott@aceptech.local,Meeting Follow-up,17588,None,0.61,Delivered,10.10.50.7,Normal
2024-03-23 09:27:12,wevans@aceptech.local,owatson@aceptech.local,Invoice Attached,47741,None,1.33,Delivered,10.10.50.7,Normal
2024-03-16 16:42:12,dlee@aceptech.local,iwalker@aceptech.local,Q1 Report,33981,None,0.98,Delivered,10.10.50.7,Normal
2024-03-05 12:30:36,jsmith@aceptech.local,zstewart@aceptech.local,Project Update,44671,invoice.xlsx,0.57,Delivered,10.10.50.7,Normal
2024-03-22 08:45:43,iwalker@aceptech.local,pbrooks@aceptech.local,Q1 Report,22964,None,0.43,Delivered,10.10.50.7,Normal
2024-03-14 12:52:19,hrobinson@aceptech.local,hrobinson@aceptech.local,Agenda for Tomorrow,17166,None,1.34,Delivered,10.10.50.7,Normal
2024-03-02 17:42:57,nnelson@aceptech.local,eharris@aceptech.local,Meeting Follow-up,40139,None,1.43,Delivered,10.10.50.7,Normal
2024-03-05 12:22:22,mwilson@aceptech.local,kjones@aceptech.local,Action Required,20859,report.pdf,0.94,Delivered,10.10.50.7,Normal
2024-03-30 14:25:40,kcox@aceptech.local,kcox@aceptech.local,Q1 Report,43930,None,1.07,Delivered,10.10.50.7,Normal
2024-03-21 09:37:31,qperez@aceptech.local,ibailey@aceptech.local,Quick Question,43032,None,0.61,Delivered,10.10.50.7,Normal
2024-03-12 11:20:40,pbrooks@aceptech.local,fmorgan@aceptech.local,FYI,22530,report.pdf,1.33,Delivered,10.10.50.7,Normal
2024-03-01 11:15:19,nnelson@aceptech.local,kgreen@aceptech.local,Please Review,37968,None,0.73,Delivered,10.10.50.7,Normal
2024-03-18 08:17:54,ocarter@aceptech.local,wevans@aceptech.local,Team Schedule,26590,invoice.xlsx,1.26,Delivered,10.10.50.7,Normal
2024-03-13 11:16:07,sprice@aceptech.local,pmitchell@aceptech.local,Project Update,6432,None,1.14,Delivered,10.10.50.7,Normal
2024-03-13 17:33:28,jscott@aceptech.local,rroberts@aceptech.local,Invoice Attached,31937,invoice.xlsx,1.36,Delivered,10.10.50.7,Normal
2024-03-05 11:18:25,jscott@aceptech.local,lward@aceptech.local,Meeting Follow-up,38466,None,1.07,Delivered,10.10.50.7,Normal
2024-03-04 16:42:04,wevans@aceptech.local,hrobinson@aceptech.local,Q1 Report,19089,invoice.xlsx,0.03,Delivered,10.10.50.7,Normal
2024-03-25 17:34:58,kcox@aceptech.local,crogers@aceptech.local,Please Review,6708,invoice.xlsx,0.43,Delivered,10.10.50.7,Normal
2024-03-27 16:50:34,nwood@aceptech.local,sprice@aceptech.local,Meeting Follow-up,12584,report.pdf,0.3,Delivered,10.10.50.7,Normal
2024-03-17 11:33:03,fmorgan@aceptech.local,ecook@aceptech.local,Agenda for Tomorrow,28459,report.pdf,1.3,Delivered,10.10.50.7,Normal
2024-03-27 09:09:22,lbrown@aceptech.local,pbrooks@aceptech.local,Project Update,39963,None,0.07,Delivered,10.10.50.7,Normal
2024-03-22 11:01:46,yedwards@aceptech.local,xcollins@aceptech.local,Please Review,13502,invoice.xlsx,1.06,Delivered,10.10.50.7,Normal
2024-03-25 12:35:59,crogers@aceptech.local,qkelly@aceptech.local,Project Update,18751,None,0.89,Delivered,10.10.50.7,Normal
2024-03-27 13:38:20,ladams@aceptech.local,ecook@aceptech.local,Action Required,27337,None,1.06,Delivered,10.10.50.7,Normal
2024-03-13 12:43:52,ptaylor@aceptech.local,nnelson@aceptech.local,Meeting Follow-up,46693,invoice.xlsx,1.37,Delivered,10.10.50.7,Normal
2024-03-12 17:32:35,lbrown@aceptech.local,hmurphy@aceptech.local,Please Review,41289,invoice.xlsx,1.06,Delivered,10.10.50.7,Normal
2024-03-10 16:23:13,ptaylor@aceptech.local,mbaker@aceptech.local,Action Required,34752,None,1.23,Delivered,10.10.50.7,Normal
2024-03-28 14:34:17,nnelson@aceptech.local,rroberts@aceptech.local,Invoice Attached,19542,None,1.04,Delivered,10.10.50.7,Normal
2024-03-27 08:13:39,kgreen@aceptech.local,ocarter@aceptech.local,Quick Question,9672,None,0.97,Delivered,10.10.50.7,Normal
2024-03-02 08:46:20,dreed@aceptech.local,qperez@aceptech.local,Agenda for Tomorrow,31957,report.pdf,1.44,Delivered,10.10.50.7,Normal
2024-03-11 14:56:57,asanchez@aceptech.local,ocarter@aceptech.local,Please Review,29601,None,0.01,Delivered,10.10.50.7,Normal
2024-03-02 09:20:11,kcox@aceptech.local,kjones@aceptech.local,Action Required,8191,report.pdf,0.88,Delivered,10.10.50.7,Normal
2024-03-28 11:27:04,ladams@aceptech.local,tphillips@aceptech.local,Agenda for Tomorrow,44565,None,0.06,Delivered,10.10.50.7,Normal
2024-03-13 17:45:51,fmorgan@aceptech.local,hmurphy@aceptech.local,Team Schedule,48617,None,0.68,Delivered,10.10.50.7,Normal
2024-03-16 14:22:19,ecook@aceptech.local,qperez@aceptech.local,Team Schedule,41264,invoice.xlsx,0.26,Delivered,10.10.50.7,Normal
2024-03-06 15:40:28,cwhite@aceptech.local,bmorris@aceptech.local,Meeting Follow-up,38035,report.pdf,0.79,Delivered,10.10.50.7,Normal
2024-03-26 16:45:04,crogers@aceptech.local,rthompson@aceptech.local,Q1 Report,48603,invoice.xlsx,1.43,Delivered,10.10.50.7,Normal
2024-03-17 16:52:25,qkelly@aceptech.local,ladams@aceptech.local,Q1 Report,33220,report.pdf,1.13,Delivered,10.10.50.7,Normal
2024-03-27 11:45:01,asanchez@aceptech.local,kgreen@aceptech.local,Team Schedule,5819,invoice.xlsx,0.74,Delivered,10.10.50.7,Normal
2024-03-28 13:13:51,qkelly@aceptech.local,ocarter@aceptech.local,Agenda for Tomorrow,47338,None,1.13,Delivered,10.10.50.7,Normal
2024-03-09 16:14:05,vparker@aceptech.local,jsmith@aceptech.local,Quick Question,25063,None,1.09,Delivered,10.10.50.7,Normal
2024-03-16 12:33:49,asanchez@aceptech.local,pmitchell@aceptech.local,Invoice Attached,13922,report.pdf,1.08,Delivered,10.10.50.7,Normal
2024-03-09 13:15:00,mrichardson@aceptech.local,sprice@aceptech.local,Q1 Report,44741,None,1.23,Delivered,10.10.50.7,Normal
2024-03-08 14:57:10,wevans@aceptech.local,eharris@aceptech.local,Agenda for Tomorrow,6094,report.pdf,0.04,Delivered,10.10.50.7,Normal
2024-03-29 17:13:03,kcox@aceptech.local,lbrown@aceptech.local,Quick Question,41711,report.pdf,0.29,Delivered,10.10.50.7,Normal
2024-03-23 11:14:54,lbrown@aceptech.local,iwalker@aceptech.local,Project Update,39432,None,0.72,Delivered,10.10.50.7,Normal
2024-03-10 16:05:53,kjones@aceptech.local,jscott@aceptech.local,Agenda for Tomorrow,24932,invoice.xlsx,0.12,Delivered,10.10.50.7,Normal
2024-03-08 15:51:38,sturner@aceptech.local,rsanders@aceptech.local,Team Schedule,36864,invoice.xlsx,0.72,Delivered,10.10.50.7,Normal
2024-03-11 13:22:07,xcollins@aceptech.local,glewis@aceptech.local,Meeting Follow-up,23823,invoice.xlsx,0.96,Delivered,10.10.50.7,Normal
2024-03-24 12:01:19,owatson@aceptech.local,sturner@aceptech.local,Invoice Attached,15937,invoice.xlsx,1.02,Delivered,10.10.50.7,Normal
2024-03-06 08:41:41,ocarter@aceptech.local,sprice@aceptech.local,Agenda for Tomorrow,29905,report.pdf,1.33,Delivered,10.10.50.7,Normal
2024-03-28 16:02:59,fmorgan@aceptech.local,sprice@aceptech.local,Meeting Follow-up,42419,report.pdf,0.34,Delivered,10.10.50.7,Normal
2024-03-06 12:53:25,qkelly@aceptech.local,amartin@aceptech.local,Please Review,17858,invoice.xlsx,0.72,Delivered,10.10.50.7,Normal
2024-03-22 16:28:19,mrichardson@aceptech.local,asanchez@aceptech.local,Action Required,36157,report.pdf,1.32,Delivered,10.10.50.7,Normal
2024-03-29 11:56:58,kjones@aceptech.local,rroberts@aceptech.local,Project Update,20652,report.pdf,1.02,Delivered,10.10.50.7,Normal
2024-03-16 15:44:38,dreed@aceptech.local,fmorgan@aceptech.local,Meeting Follow-up,48134,None,1.24,Delivered,10.10.50.7,Normal
2024-03-05 14:04:39,ecook@aceptech.local,cwhite@aceptech.local,Quick Question,8837,invoice.xlsx,0.41,Delivered,10.10.50.7,Normal
2024-03-01 10:42:55,sturner@aceptech.local,zstewart@aceptech.local,Agenda for Tomorrow,15332,report.pdf,0.99,Delivered,10.10.50.7,Normal
2024-03-13 09:17:56,tphillips@aceptech.local,jscott@aceptech.local,Q1 Report,23675,None,1.44,Delivered,10.10.50.7,Normal
2024-03-14 09:48:51,pbrooks@aceptech.local,ptaylor@aceptech.local,Action Required,18427,invoice.xlsx,0.88,Delivered,10.10.50.7,Normal
2024-03-03 16:26:58,lward@aceptech.local,pmitchell@aceptech.local,Agenda for Tomorrow,38613,report.pdf,1.38,Delivered,10.10.50.7,Normal
2024-03-23 17:46:20,xcollins@aceptech.local,ladams@aceptech.local,Quick Question,22543,None,0.47,Delivered,10.10.50.7,Normal
2024-03-20 13:44:01,glewis@aceptech.local,nwood@aceptech.local,Q1 Report,40787,None,1.04,Delivered,10.10.50.7,Normal
2024-03-01 10:08:40,qkelly@aceptech.local,jscott@aceptech.local,FYI,30863,None,0.96,Delivered,10.10.50.7,Normal
2024-03-21 11:58:12,kgreen@aceptech.local,asanchez@aceptech.local,Meeting Follow-up,46381,None,1.36,Delivered,10.10.50.7,Normal
2024-03-29 08:51:18,ecook@aceptech.local,iwalker@aceptech.local,Action Required,29120,report.pdf,0.02,Delivered,10.10.50.7,Normal
2024-03-17 09:31:21,asanchez@aceptech.local,mrichardson@aceptech.local,Invoice Attached,5098,None,0.05,Delivered,10.10.50.7,Normal
2024-03-07 17:46:11,ibailey@aceptech.local,hrobinson@aceptech.local,Action Required,16095,None,1.02,Delivered,10.10.50.7,Normal
2024-03-06 08:42:42,rroberts@aceptech.local,ucampbell@aceptech.local,Action Required,11980,None,1.26,Delivered,10.10.50.7,Normal
2024-03-20 10:57:22,dreed@aceptech.local,mwilson@aceptech.local,Meeting Follow-up,47850,None,1.01,Delivered,10.10.50.7,Normal
2024-03-30 15:12:48,ocarter@aceptech.local,bmorris@aceptech.local,Invoice Attached,31417,None,0.28,Delivered,10.10.50.7,Normal
2024-03-15 15:56:16,hmurphy@aceptech.local,qperez@aceptech.local,Team Schedule,20568,report.pdf,0.61,Delivered,10.10.50.7,Normal
2024-03-07 17:08:36,kgreen@aceptech.local,rsanders@aceptech.local,Agenda for Tomorrow,48138,None,0.68,Delivered,10.10.50.7,Normal
2024-03-20 14:27:22,vparker@aceptech.local,mbaker@aceptech.local,Agenda for Tomorrow,42774,None,1.33,Delivered,10.10.50.7,Normal
2024-03-13 13:27:10,kcox@aceptech.local,xcollins@aceptech.local,Meeting Follow-up,20036,None,1.26,Delivered,10.10.50.7,Normal
2024-03-06 13:56:59,pmitchell@aceptech.local,cwhite@aceptech.local,Team Schedule,6036,invoice.xlsx,0.87,Delivered,10.10.50.7,Normal
2024-03-13 16:26:39,ocarter@aceptech.local,dreed@aceptech.local,Agenda for Tomorrow,46949,report.pdf,0.24,Delivered,10.10.50.7,Normal
2024-03-17 09:49:23,ecook@aceptech.local,ibailey@aceptech.local,Agenda for Tomorrow,34376,invoice.xlsx,0.32,Delivered,10.10.50.7,Normal
2024-03-27 17:20:10,xcollins@aceptech.local,rroberts@aceptech.local,Agenda for Tomorrow,43735,invoice.xlsx,1.02,Delivered,10.10.50.7,Normal
2024-03-30 10:34:06,glewis@aceptech.local,fmorgan@aceptech.local,Project Update,13616,None,0.81,Delivered,10.10.50.7,Normal
2024-03-05 10:25:48,tphillips@aceptech.local,sprice@aceptech.local,FYI,30520,None,0.11,Delivered,10.10.50.7,Normal
2024-03-19 09:40:19,vparker@aceptech.local,asanchez@aceptech.local,Action Required,15822,None,0.17,Delivered,10.10.50.7,Normal
2024-03-17 16:40:30,sprice@aceptech.local,glewis@aceptech.local,Project Update,20723,invoice.xlsx,0.22,Delivered,10.10.50.7,Normal
2024-03-18 14:02:45,kcox@aceptech.local,ucampbell@aceptech.local,Team Schedule,24788,None,1.39,Delivered,10.10.50.7,Normal
2024-03-07 15:20:57,crogers@aceptech.local,sturner@aceptech.local,FYI,19855,None,0.69,Delivered,10.10.50.7,Normal
2024-03-26 10:21:59,hmurphy@aceptech.local,crogers@aceptech.local,Action Required,37535,None,0.76,Delivered,10.10.50.7,Normal
2024-03-25 14:04:25,jsmith@aceptech.local,dreed@aceptech.local,Project Update,28209,report.pdf,1.35,Delivered,10.10.50.7,Normal
2024-03-11 17:12:35,dreed@aceptech.local,rthompson@aceptech.local,Action Required,34929,None,0.25,Delivered,10.10.50.7,Normal
2024-03-24 11:24:47,kgreen@aceptech.local,mbaker@aceptech.local,Invoice Attached,45548,report.pdf,0.86,Delivered,10.10.50.7,Normal
2024-03-01 14:10:37,jsmith@aceptech.local,ecook@aceptech.local,Agenda for Tomorrow,44371,None,0.95,Delivered,10.10.50.7,Normal
2024-03-23 09:58:42,pbrooks@aceptech.local,jrivera@aceptech.local,Please Review,46848,report.pdf,0.55,Delivered,10.10.50.7,Normal
2024-03-29 16:16:13,rthompson@aceptech.local,rthompson@aceptech.local,FYI,25713,None,0.66,Delivered,10.10.50.7,Normal
2024-03-22 16:44:05,gbell@aceptech.local,crogers@aceptech.local,Agenda for Tomorrow,11275,None,1.17,Delivered,10.10.50.7,Normal
2024-03-05 15:24:41,sturner@aceptech.local,asanchez@aceptech.local,Team Schedule,45827,None,1.49,Delivered,10.10.50.7,Normal
2024-03-04 14:33:33,ucampbell@aceptech.local,yedwards@aceptech.local,Quick Question,31802,None,0.22,Delivered,10.10.50.7,Normal
2024-03-17 13:51:38,kgreen@aceptech.local,crogers@aceptech.local,Action Required,13836,report.pdf,0.86,Delivered,10.10.50.7,Normal
2024-03-11 09:40:30,fmorgan@aceptech.local,crogers@aceptech.local,Quick Question,28297,report.pdf,0.08,Delivered,10.10.50.7,Normal
2024-03-10 15:57:55,lbrown@aceptech.local,kgreen@aceptech.local,Quick Question,48519,None,1.31,Delivered,10.10.50.7,Normal
2024-03-26 16:37:18,hrobinson@aceptech.local,crogers@aceptech.local,Invoice Attached,24375,None,1.21,Delivered,10.10.50.7,Normal
2024-03-01 14:51:07,owatson@aceptech.local,pbrooks@aceptech.local,Q1 Report,23690,None,0.74,Delivered,10.10.50.7,Normal
2024-03-14 17:33:11,pmitchell@aceptech.local,jscott@aceptech.local,Quick Question,47781,None,1.37,Delivered,10.10.50.7,Normal
2024-03-21 10:47:44,ucampbell@aceptech.local,wevans@aceptech.local,Action Required,22204,report.pdf,0.37,Delivered,10.10.50.7,Normal
2024-03-19 13:22:08,bmorris@aceptech.local,lward@aceptech.local,Invoice Attached,11534,report.pdf,1.01,Delivered,10.10.50.7,Normal
2024-03-24 16:54:26,pmitchell@aceptech.local,sturner@aceptech.local,Invoice Attached,12317,invoice.xlsx,0.6,Delivered,10.10.50.7,Normal
2024-03-18 14:49:21,owatson@aceptech.local,mbaker@aceptech.local,Project Update,21299,None,0.92,Delivered,10.10.50.7,Normal
2024-03-26 14:42:18,pmitchell@aceptech.local,jrivera@aceptech.local,Agenda for Tomorrow,32927,None,0.04,Delivered,10.10.50.7,Normal
2024-03-14 15:51:34,gbell@aceptech.local,pbrooks@aceptech.local,Project Update,33814,None,0.03,Delivered,10.10.50.7,Normal
2024-03-03 08:38:43,kcox@aceptech.local,lward@aceptech.local,Q1 Report,7560,report.pdf,0.69,Delivered,10.10.50.7,Normal
2024-03-26 08:37:39,kgreen@aceptech.local,crogers@aceptech.local,Q1 Report,7693,None,0.72,Delivered,10.10.50.7,Normal
2024-03-07 16:56:02,fmorgan@aceptech.local,dreed@aceptech.local,FYI,47117,None,0.02,Delivered,10.10.50.7,Normal
2024-03-17 13:37:26,rsanders@aceptech.local,ptaylor@aceptech.local,Q1 Report,34317,report.pdf,0.45,Delivered,10.10.50.7,Normal
2024-03-18 17:42:03,owatson@aceptech.local,hmurphy@aceptech.local,Action Required,28583,report.pdf,0.07,Delivered,10.10.50.7,Normal
2024-03-21 16:06:47,pmitchell@aceptech.local,jsmith@aceptech.local,Invoice Attached,27113,invoice.xlsx,0.9,Delivered,10.10.50.7,Normal
2024-03-15 13:53:47,fmorgan@aceptech.local,owatson@aceptech.local,Please Review,34172,invoice.xlsx,0.45,Delivered,10.10.50.7,Normal
2024-03-23 15:48:53,dreed@aceptech.local,fmorgan@aceptech.local,Agenda for Tomorrow,14826,report.pdf,1.16,Delivered,10.10.50.7,Normal
2024-03-27 14:34:44,crogers@aceptech.local,nnelson@aceptech.local,Agenda for Tomorrow,17513,None,0.03,Delivered,10.10.50.7,Normal
2024-03-26 17:43:39,asanchez@aceptech.local,cwhite@aceptech.local,Project Update,44005,report.pdf,0.24,Delivered,10.10.50.7,Normal
2024-03-30 09:32:43,nwood@aceptech.local,vparker@aceptech.local,Meeting Follow-up,41178,None,0.76,Delivered,10.10.50.7,Normal
2024-03-29 16:49:57,wevans@aceptech.local,sturner@aceptech.local,Invoice Attached,8533,None,0.04,Delivered,10.10.50.7,Normal
2024-03-06 12:09:27,qperez@aceptech.local,ucampbell@aceptech.local,Project Update,19512,None,0.83,Delivered,10.10.50.7,Normal
2024-03-25 13:15:27,sturner@aceptech.local,lward@aceptech.local,Quick Question,26235,None,1.29,Delivered,10.10.50.7,Normal
2024-03-21 17:39:15,nnelson@aceptech.local,pmitchell@aceptech.local,Please Review,25874,report.pdf,1.27,Delivered,10.10.50.7,Normal
2024-03-08 10:11:46,iwalker@aceptech.local,jsmith@aceptech.local,Action Required,35181,invoice.xlsx,1.28,Delivered,10.10.50.7,Normal
2024-03-29 12:19:46,gbell@aceptech.local,rroberts@aceptech.local,FYI,32491,report.pdf,0.24,Delivered,10.10.50.7,Normal
2024-03-26 11:02:30,jsmith@aceptech.local,rsanders@aceptech.local,Agenda for Tomorrow,9292,report.pdf,0.41,Delivered,10.10.50.7,Normal
2024-03-05 17:18:45,xcollins@aceptech.local,dlee@aceptech.local,Team Schedule,41680,None,0.92,Delivered,10.10.50.7,Normal
2024-03-18 13:04:13,fclark@aceptech.local,fclark@aceptech.local,Meeting Follow-up,43505,None,0.87,Delivered,10.10.50.7,Normal
2024-03-03 13:38:37,iwalker@aceptech.local,sprice@aceptech.local,Team Schedule,13402,invoice.xlsx,1.35,Delivered,10.10.50.7,Normal
2024-03-17 11:21:48,hmurphy@aceptech.local,tphillips@aceptech.local,FYI,34881,None,0.35,Delivered,10.10.50.7,Normal
2024-03-03 14:23:20,rroberts@aceptech.local,ecook@aceptech.local,Team Schedule,12691,None,0.3,Delivered,10.10.50.7,Normal
2024-03-05 17:09:29,mwilson@aceptech.local,amartin@aceptech.local,Team Schedule,46330,None,0.33,Delivered,10.10.50.7,Normal
2024-03-23 16:35:41,owatson@aceptech.local,qkelly@aceptech.local,Team Schedule,35550,None,1.3,Delivered,10.10.50.7,Normal
2024-03-10 11:20:29,ibailey@aceptech.local,rsanders@aceptech.local,FYI,33140,None,0.93,Delivered,10.10.50.7,Normal
2024-03-03 14:04:31,rsanders@aceptech.local,rroberts@aceptech.local,Action Required,24159,None,1.23,Delivered,10.10.50.7,Normal
2024-03-19 15:47:20,rsanders@aceptech.local,wevans@aceptech.local,Quick Question,37575,report.pdf,0.58,Delivered,10.10.50.7,Normal
2024-03-17 13:58:45,pbrooks@aceptech.local,vparker@aceptech.local,Team Schedule,38340,report.pdf,0.3,Delivered,10.10.50.7,Normal
2024-03-23 16:30:34,yedwards@aceptech.local,mwilson@aceptech.local,Q1 Report,33495,report.pdf,0.52,Delivered,10.10.50.7,Normal
2024-03-13 11:43:18,fmorgan@aceptech.local,wevans@aceptech.local,Team Schedule,38637,report.pdf,0.61,Delivered,10.10.50.7,Normal
2024-03-11 16:49:37,rroberts@aceptech.local,rthompson@aceptech.local,Meeting Follow-up,37196,report.pdf,1.13,Delivered,10.10.50.7,Normal
2024-03-15 14:17:59,vparker@aceptech.local,eharris@aceptech.local,Agenda for Tomorrow,34718,report.pdf,0.34,Delivered,10.10.50.7,Normal
2024-03-22 15:56:47,dlee@aceptech.local,hrobinson@aceptech.local,FYI,35393,None,0.92,Delivered,10.10.50.7,Normal
2024-03-19 15:43:22,eharris@aceptech.local,jrivera@aceptech.local,Invoice Attached,30918,invoice.xlsx,1.41,Delivered,10.10.50.7,Normal
2024-03-16 09:12:36,gbell@aceptech.local,hmurphy@aceptech.local,Project Update,24592,invoice.xlsx,0.84,Delivered,10.10.50.7,Normal
2024-03-14 09:52:36,ibailey@aceptech.local,fmorgan@aceptech.local,Invoice Attached,21394,invoice.xlsx,0.78,Delivered,10.10.50.7,Normal
2024-03-11 08:00:54,xcollins@aceptech.local,ocarter@aceptech.local,Meeting Follow-up,25947,None,0.63,Delivered,10.10.50.7,Normal
2024-03-16 17:07:51,xcollins@aceptech.local,wevans@aceptech.local,Team Schedule,12794,None,1.23,Delivered,10.10.50.7,Normal
2024-03-13 11:56:25,dlee@aceptech.local,ecook@aceptech.local,Project Update,31322,None,1.19,Delivered,10.10.50.7,Normal
2024-03-01 15:26:55,owatson@aceptech.local,yedwards@aceptech.local,Team Schedule,44686,None,0.88,Delivered,10.10.50.7,Normal
2024-03-08 14:23:02,asanchez@aceptech.local,iwalker@aceptech.local,Invoice Attached,48117,None,0.96,Delivered,10.10.50.7,Normal
2024-03-10 13:38:48,vparker@aceptech.local,jscott@aceptech.local,Invoice Attached,19742,invoice.xlsx,0.42,Delivered,10.10.50.7,Normal
2024-03-18 13:30:05,ocarter@aceptech.local,cwhite@aceptech.local,Team Schedule,16509,invoice.xlsx,0.22,Delivered,10.10.50.7,Normal
2024-03-10 15:20:08,iwalker@aceptech.local,tphillips@aceptech.local,Please Review,16173,None,1.36,Delivered,10.10.50.7,Normal
2024-03-30 08:16:31,ocarter@aceptech.local,dreed@aceptech.local,Q1 Report,6706,None,1.39,Delivered,10.10.50.7,Normal
2024-03-06 08:05:49,mwilson@aceptech.local,tphillips@aceptech.local,Quick Question,31678,report.pdf,0.02,Delivered,10.10.50.7,Normal
2024-03-06 17:38:30,kjones@aceptech.local,cwhite@aceptech.local,Project Update,32714,report.pdf,1.41,Delivered,10.10.50.7,Normal
2024-03-24 16:35:06,hrobinson@aceptech.local,pmitchell@aceptech.local,Q1 Report,26359,report.pdf,0.8,Delivered,10.10.50.7,Normal
